name,V,E,upper_bound,method,cache,width,incremental,symmetry,pairwise,variables,clauses,solver,status,span,encoding_time,total_solving_time,time_used,memory_usage
GEOM60b.col,60,366,63,2L,,,x,False,True,7560,39498.0,Cadical,OPTIMAL,41,0.0100075,0.5495,0.559508,61.37109
GEOM70.col,70,267,44,2L,,,x,False,True,6160,24488.0,Cadical,OPTIMAL,38,0.00699655,0.0252168,0.0322133,45.95312
GEOM70a.col,70,459,72,2L,,,x,False,True,10080,53978.0,Cadical,OPTIMAL,61,0.0143893,2.19032,2.20471,66.41406
GEOM70b.col,70,488,76,2L,,,x,False,True,10640,60398.0,Cadical,OPTIMAL,47,0.0162411,1.63415,1.65039,65.39062
GEOM80.col,80,349,54,2L,,,x,False,True,8640,37166.0,Cadical,OPTIMAL,41,0.00977598,0.0503709,0.0601469,45.14844
GEOM80a.col,80,612,79,2L,,,x,False,True,12640,74908.0,Cadical,OPTIMAL,63,0.0208592,4.60025,4.62111,91.91797
GEOM80b.col,80,663,98,2L,,,x,False,True,15680,99374.0,Cadical,OPTIMAL,60,0.0263946,3.55963,3.58602,91.60938
GEOM90.col,90,441,54,2L,,,x,False,True,9720,43974.0,Cadical,OPTIMAL,46,0.0119711,0.13936,0.151331,62.33203
GEOM90a.col,90,789,80,2L,,,x,False,True,14400,93450.0,Cadical,OPTIMAL,63,0.0235684,4.99629,5.01986,97.96094
GEOM90b.col,90,860,109,2L,,,x,False,True,19620,136580.0,Cadical,OPTIMAL,69,0.0381168,15.1513,15.1894,107.16797
c21_1_d1.col,21,105,8,2L,,,x,False,True,336,1533.0,Cadical,OPTIMAL,7,0.000522227,0.00376625,0.00428847,45.33594
c21_1_d2.col,21,105,8,2L,,,x,False,True,336,1533.0,Cadical,OPTIMAL,7,0.000528486,0.00378065,0.00430913,45.82812
c21_2_d1.col,21,105,11,2L,,,x,False,True,462,2121.0,Cadical,OPTIMAL,9,0.000764789,0.00442665,0.00519144,45.33984
c21_2_d2.col,21,105,11,2L,,,x,False,True,462,2121.0,Cadical,OPTIMAL,9,0.000771452,0.00543191,0.00620336,45.99609
c21_3_d1.col,21,105,8,2L,,,x,False,True,336,1533.0,Cadical,OPTIMAL,7,0.00052633,0.00379157,0.0043179,45.32031
c21_3_d2.col,21,105,8,2L,,,x,False,True,336,1533.0,Cadical,OPTIMAL,7,0.000639335,0.00348721,0.00412654,45.33984
c21_4_d1.col,21,105,11,2L,,,x,False,True,462,2121.0,Cadical,OPTIMAL,9,0.000773934,0.00414984,0.00492378,45.40234
c21_4_d2.col,21,105,11,2L,,,x,False,True,462,2121.0,Cadical,OPTIMAL,9,0.000864299,0.00388147,0.00474577,45.93359
c21_5_d1.col,21,105,8,2L,,,x,False,True,336,1533.0,Cadical,OPTIMAL,7,0.000552104,0.00497293,0.00552504,45.88672
c21_5_d2.col,21,105,8,2L,,,x,False,True,336,1533.0,Cadical,OPTIMAL,7,0.000521215,0.00370443,0.00422564,45.76562
c21_6_d1.col,21,105,11,2L,,,x,False,True,462,2121.0,Cadical,OPTIMAL,9,0.000929061,0.00387099,0.00480005,45.32031
c21_6_d2.col,21,105,11,2L,,,x,False,True,462,2121.0,Cadical,OPTIMAL,9,0.000766708,0.00412949,0.0048962,45.82422
c21_7_d1.col,21,105,8,2L,,,x,False,True,336,1533.0,Cadical,OPTIMAL,7,0.000517329,0.00505828,0.00557561,45.79688
c21_7_d2.col,21,105,8,2L,,,x,False,True,336,1533.0,Cadical,OPTIMAL,7,0.000536327,0.00370711,0.00424344,45.40234
c21_8_d1.col,21,105,11,2L,,,x,False,True,462,2121.0,Cadical,OPTIMAL,9,0.000781602,0.00404425,0.00482586,45.40234
c21_8_d2.col,21,105,11,2L,,,x,False,True,462,2121.0,Cadical,OPTIMAL,9,0.000536446,0.00375463,0.00429108,45.40234
c55_1_d1.col,55,362,8,2L,,,x,False,True,880,4711.0,Cadical,OPTIMAL,7,0.00142693,0.00468784,0.00611477,45.33594
c55_2_d2.col,55,362,8,2L,,,x,False,True,880,4711.0,Cadical,OPTIMAL,7,0.00130631,0.00328276,0.00458907,45.40234
GEOM100.col,100,547,64,2G,,,,False,True,9800,46303.0,Cadical,OPTIMAL,50,0.606521,0.48772,1.09424,67.79297
GEOM100a.col,100,992,91,2G,,,,False,True,13000,90380.0,Cadical,OPTIMAL,66,2.19936,106.13,108.329,118.09375
GEOM100b.col,100,1050,121,2G,,,,False,True,14000,101400.0,Cadical,OPTIMAL,71,5.37742,84.5688,89.9463,120.78906
GEOM110.col,110,638,64,2G,,,,False,True,10780,52712.0,Cadical,OPTIMAL,50,0.694895,0.438855,1.13375,69.68359
GEOM110a.col,110,1207,109,2G,,,,False,True,14960,111886.0,Cadical,OPTIMAL,69,4.58007,284.769,289.349,145.75391
GEOM110b.col,110,1256,121,2G,,,,False,True,16720,128786.0,Cadical,OPTIMAL,77,5.71446,202.578,208.292,143.62109
GEOM120.col,120,773,73,2G,,,,False,True,13920,72554.0,Cadical,OPTIMAL,59,0.978404,1.82324,2.80164,75.50781
GEOM120a.col,120,1434,109,2G,,,,False,True,19440,154914.0,Cadical,OPTIMAL,82,3.95135,108.351,112.302,135.29688
GEOM120b.col,120,1491,123,2G,,,,False,True,19680,161502.0,Cadical,OPTIMAL,83,6.4114,2255.28,2261.69,239.67578
GEOM20.col,20,20,24,2G,,,,False,True,800,1980.0,Cadical,OPTIMAL,21,0.0102127,0.0015826,0.0117953,45.4375
GEOM20a.col,20,37,24,2G,,,,False,True,760,2203.0,Cadical,OPTIMAL,20,0.0107365,0.00161982,0.0123564,45.92578
GEOM20b.col,20,32,16,2G,,,,False,True,480,1324.0,Cadical,OPTIMAL,13,0.00507478,0.000852696,0.00592748,45.49219
GEOM30.col,30,50,33,2G,,,,False,True,1620,4560.0,Cadical,OPTIMAL,28,0.0268787,0.0035587,0.0304374,45.98047
GEOM30a.col,30,81,32,2G,,,,False,True,1560,5196.0,Cadical,OPTIMAL,27,0.0262279,0.00363914,0.029867,45.92578
GEOM30b.col,30,81,27,2G,,,,False,True,1500,4995.0,Cadical,OPTIMAL,26,0.0103907,0.00113722,0.0115279,45.375
GEOM40.col,40,78,33,2G,,,,False,True,2160,6386.0,Cadical,OPTIMAL,28,0.0326315,0.00344137,0.0360728,45.42969
GEOM40a.col,40,146,50,2G,,,,False,True,2880,10976.0,Cadical,OPTIMAL,37,0.131289,0.045389,0.176678,55.33203
GEOM40b.col,40,157,40,2G,,,,False,True,2560,10104.0,Cadical,OPTIMAL,33,0.0675584,0.0133242,0.0808826,45.5
GEOM50.col,50,127,36,2G,,,,False,True,2700,8779.0,Cadical,OPTIMAL,28,0.0702974,0.00661086,0.0769083,46.05078
GEOM50a.col,50,238,61,2G,,,,False,True,4900,21412.0,Cadical,OPTIMAL,50,0.218236,0.264272,0.482508,59.01953
GEOM50b.col,50,249,54,2G,,,,False,True,3400,15216.0,Cadical,OPTIMAL,35,0.278613,0.0968933,0.375507,56.96875
GEOM60.col,60,185,36,2G,,,,False,True,3840,13540.0,Cadical,OPTIMAL,33,0.0514614,0.00657143,0.0580328,45.42969
GEOM60a.col,60,339,61,2G,,,,False,True,5880,28311.0,Cadical,OPTIMAL,50,0.286589,0.319519,0.606108,60.82812
GEOM60b.col,60,366,63,2G,,,,False,True,4800,24180.0,Cadical,OPTIMAL,41,0.504852,1.30456,1.80941,61.24609
GEOM70.col,70,267,44,2G,,,,False,True,5180,20169.0,Cadical,OPTIMAL,38,0.121429,0.0264374,0.147866,57.25781
GEOM70a.col,70,459,72,2G,,,,False,True,8400,44270.0,Cadical,OPTIMAL,61,0.451249,2.61541,3.06666,67.63281
GEOM70b.col,70,488,76,2G,,,,False,True,6440,35258.0,Cadical,OPTIMAL,47,1.00404,2.12622,3.13026,65.59375
GEOM80.col,80,349,54,2G,,,,False,True,6400,26680.0,Cadical,OPTIMAL,41,0.327454,0.0582586,0.385713,59.85547
GEOM80a.col,80,612,79,2G,,,,False,True,9920,57704.0,Cadical,OPTIMAL,63,0.845258,4.12839,4.97365,95.30469
GEOM80b.col,80,663,98,2G,,,,False,True,9440,57917.0,Cadical,OPTIMAL,60,2.2238,4.43528,6.65908,105.67188
GEOM90.col,90,441,54,2G,,,,False,True,8100,35955.0,Cadical,OPTIMAL,46,0.28109,0.0855402,0.36663,61.21875
GEOM90a.col,90,789,80,2G,,,,False,True,11160,71148.0,Cadical,OPTIMAL,63,1.12059,6.04656,7.16715,103.90625
GEOM90b.col,90,860,109,2G,,,,False,True,12240,82870.0,Cadical,OPTIMAL,69,3.44237,23.3525,26.7948,113.76953
c21_1_d1.col,21,105,8,2G,,,,False,True,252,1113.0,Cadical,OPTIMAL,7,0.00284779,0.00396352,0.00681131,45.37109
c21_1_d2.col,21,105,8,2G,,,,False,True,252,1113.0,Cadical,OPTIMAL,7,0.00215678,0.00363849,0.00579527,45.5
c21_2_d1.col,21,105,11,2G,,,,False,True,336,1491.0,Cadical,OPTIMAL,9,0.00554965,0.00510864,0.0106583,45.4375
c21_2_d2.col,21,105,11,2G,,,,False,True,336,1491.0,Cadical,OPTIMAL,9,0.00424229,0.0035009,0.00774319,45.91797
c21_3_d1.col,21,105,8,2G,,,,False,True,252,1113.0,Cadical,OPTIMAL,7,0.00232113,0.00350884,0.00582997,45.55469
c21_3_d2.col,21,105,8,2G,,,,False,True,252,1113.0,Cadical,OPTIMAL,7,0.00240784,0.00343532,0.00584315,45.98828
c21_4_d1.col,21,105,11,2G,,,,False,True,336,1491.0,Cadical,OPTIMAL,9,0.00461676,0.00375051,0.00836727,45.5625
c21_4_d2.col,21,105,11,2G,,,,False,True,336,1491.0,Cadical,OPTIMAL,9,0.00454937,0.00384783,0.00839719,45.85547
c21_5_d1.col,21,105,8,2G,,,,False,True,252,1113.0,Cadical,OPTIMAL,7,0.00286151,0.00500822,0.00786973,46.05078
c21_5_d2.col,21,105,8,2G,,,,False,True,252,1113.0,Cadical,OPTIMAL,7,0.00281794,0.00493462,0.00775255,45.375
c21_6_d1.col,21,105,11,2G,,,,False,True,336,1491.0,Cadical,OPTIMAL,9,0.00544656,0.00496394,0.0104105,45.36719
c21_6_d2.col,21,105,11,2G,,,,False,True,336,1491.0,Cadical,OPTIMAL,9,0.00558848,0.00429392,0.0098824,45.98828
c21_7_d1.col,21,105,8,2G,,,,False,True,252,1113.0,Cadical,OPTIMAL,7,0.0028105,0.00501324,0.00782375,45.91406
c21_7_d2.col,21,105,8,2G,,,,False,True,252,1113.0,Cadical,OPTIMAL,7,0.00278887,0.00497516,0.00776403,45.375
c21_8_d1.col,21,105,11,2G,,,,False,True,336,1491.0,Cadical,OPTIMAL,9,0.0042493,0.00361483,0.00786413,45.80078
c21_8_d2.col,21,105,11,2G,,,,False,True,336,1491.0,Cadical,OPTIMAL,9,0.00418884,0.00352533,0.00771418,45.375
c55_1_d1.col,55,362,8,2G,,,,False,True,660,3437.0,Cadical,OPTIMAL,7,0.00625126,0.00312351,0.00937477,45.4375
c55_2_d2.col,55,362,8,2G,,,,False,True,660,3437.0,Cadical,OPTIMAL,7,0.00695372,0.00315006,0.0101038,45.4375
GEOM100.col,100,547,64,X,,vary-width,x,False,False,16802,120874.0,Cadical,OPTIMAL,50,0.041016,0.719112,0.760128,82.19922
GEOM100a.col,100,992,91,X,,vary-width,x,False,False,24371,270898.0,Cadical,OPTIMAL,66,0.0981569,105.845,105.943,131.13672
GEOM100b.col,100,1050,121,X,,vary-width,x,False,False,32496,380795.0,Cadical,OPTIMAL,71,0.140593,136.818,136.958,137.23438
GEOM110.col,110,638,64,X,,vary-width,x,False,False,18502,138180.0,Cadical,OPTIMAL,50,0.0494463,0.926673,0.976119,85.76953
GEOM110a.col,110,1207,109,X,,vary-width,x,False,False,32318,391963.0,Cadical,OPTIMAL,69,0.143817,176.996,177.14,161.44531
GEOM110b.col,110,1256,121,X,,vary-width,x,False,False,35750,445752.0,Cadical,OPTIMAL,77,0.1616,1076.37,1076.53,195.00781
GEOM120.col,120,773,73,X,,vary-width,x,False,False,23244,186286.0,Cadical,OPTIMAL,59,0.0685838,2.67239,2.74098,97.96484
GEOM120a.col,120,1434,109,X,,vary-width,x,False,False,35258,457014.0,Cadical,OPTIMAL,82,0.164079,1016.12,1016.28,204.04297
GEOM120b.col,120,1491,123,X,,vary-width,x,False,False,39480,530219.0,Cadical,OPTIMAL,83,0.196158,1187.98,1188.17,210.75391
GEOM20.col,20,20,24,X,,vary-width,x,False,False,1080,3642.0,Cadical,OPTIMAL,21,0.00162661,0.00114878,0.00277539,45.39844
GEOM20a.col,20,37,24,X,,vary-width,x,False,False,1084,4387.0,Cadical,OPTIMAL,20,0.00136346,0.00141245,0.00277591,45.33594
GEOM20b.col,20,32,16,X,,vary-width,x,False,False,657,2356.0,Cadical,OPTIMAL,13,0.00114951,0.000713485,0.00186299,45.20703
GEOM30.col,30,50,33,X,,vary-width,x,False,False,2406,9913.0,Cadical,OPTIMAL,28,0.00440734,0.00377177,0.00817911,45.51953
GEOM30a.col,30,81,32,X,,vary-width,x,False,False,2306,11111.0,Cadical,OPTIMAL,27,0.00517265,0.00320229,0.00837494,45.33594
GEOM30b.col,30,81,27,X,,vary-width,x,False,False,1849,8401.0,Cadical,OPTIMAL,26,0.00307951,0.00140708,0.00448659,45.33594
GEOM40.col,40,78,33,X,,vary-width,x,False,False,3175,13604.0,Cadical,OPTIMAL,28,0.00648055,0.00410299,0.0105835,45.26953
GEOM40a.col,40,146,50,X,,vary-width,x,False,False,5092,29508.0,Cadical,OPTIMAL,37,0.0103052,0.0163898,0.026695,45.33594
GEOM40b.col,40,157,40,X,,vary-width,x,False,False,3976,22960.0,Cadical,OPTIMAL,33,0.00773587,0.0158764,0.0236123,45.27344
GEOM50.col,50,127,36,X,,vary-width,x,False,False,4324,20423.0,Cadical,OPTIMAL,28,0.00979585,0.00716008,0.0169559,45.39844
GEOM50a.col,50,238,61,X,,vary-width,x,False,False,7810,53039.0,Cadical,OPTIMAL,50,0.0207485,0.415802,0.436551,65.92578
GEOM50b.col,50,249,54,X,,vary-width,x,False,False,6777,45627.0,Cadical,OPTIMAL,35,0.0169512,0.091542,0.108493,60.63672
GEOM60.col,60,185,36,X,,vary-width,x,False,False,5192,26354.0,Cadical,OPTIMAL,33,0.00980625,0.00500288,0.0148091,45.33203
GEOM60a.col,60,339,61,X,,vary-width,x,False,False,9372,70466.0,Cadical,OPTIMAL,50,0.0243556,0.522911,0.547267,70.05469
GEOM60b.col,60,366,63,X,,vary-width,x,False,False,9611,74357.0,Cadical,OPTIMAL,41,0.0306004,0.661785,0.692386,68.24219
GEOM70.col,70,267,44,X,,vary-width,x,False,False,7617,44311.0,Cadical,OPTIMAL,38,0.0143934,0.0275414,0.0419348,45.33594
GEOM70a.col,70,459,72,X,,vary-width,x,False,False,12948,107610.0,Cadical,OPTIMAL,61,0.0448999,3.95907,4.00397,79.58594
GEOM70b.col,70,488,76,X,,vary-width,x,False,False,13984,119771.0,Cadical,OPTIMAL,47,0.0447034,2.70279,2.74749,77.5
GEOM80.col,80,349,54,X,,vary-width,x,False,False,10820,68630.0,Cadical,OPTIMAL,41,0.0293629,0.0411964,0.0705593,45.39844
GEOM80a.col,80,612,79,X,,vary-width,x,False,False,16469,153867.0,Cadical,OPTIMAL,63,0.0552433,8.49753,8.55277,87.69141
GEOM80b.col,80,663,98,X,,vary-width,x,False,False,20661,201202.0,Cadical,OPTIMAL,60,0.0748611,5.48064,5.5555,94.35938
GEOM90.col,90,441,54,X,,vary-width,x,False,False,12182,81495.0,Cadical,OPTIMAL,46,0.0369556,0.0896006,0.126556,68.28906
GEOM90a.col,90,789,80,X,,vary-width,x,False,False,18713,191273.0,Cadical,OPTIMAL,63,0.0671589,9.31859,9.38575,96.9375
GEOM90b.col,90,860,109,X,,vary-width,x,False,False,26409,284264.0,Cadical,OPTIMAL,69,0.110669,49.5531,49.6637,120.875
c21_1_d1.col,21,105,8,X,,vary-width,x,False,False,315,1323.0,Cadical,OPTIMAL,7,0.000456945,0.00401509,0.00447203,45.94922
c21_1_d2.col,21,105,8,X,,vary-width,x,False,False,315,1323.0,Cadical,OPTIMAL,7,0.000456218,0.00406488,0.00452109,45.82422
c21_2_d1.col,21,105,11,X,,vary-width,x,False,False,441,2940.0,Cadical,OPTIMAL,9,0.00138746,0.00220681,0.00359427,45.82422
c21_2_d2.col,21,105,11,X,,vary-width,x,False,False,441,2940.0,Cadical,OPTIMAL,9,0.0013637,0.00335923,0.00472293,45.39453
c21_3_d1.col,21,105,8,X,,vary-width,x,False,False,315,1323.0,Cadical,OPTIMAL,7,0.000487439,0.00398478,0.00447222,45.39453
c21_3_d2.col,21,105,8,X,,vary-width,x,False,False,315,1323.0,Cadical,OPTIMAL,7,0.000451833,0.00417547,0.0046273,45.39844
c21_4_d1.col,21,105,11,X,,vary-width,x,False,False,441,2940.0,Cadical,OPTIMAL,9,0.00133064,0.00361463,0.00494526,45.33594
c21_4_d2.col,21,105,11,X,,vary-width,x,False,False,441,2940.0,Cadical,OPTIMAL,9,0.0014477,0.00246111,0.00390881,45.14453
c21_5_d1.col,21,105,8,X,,vary-width,x,False,False,315,1323.0,Cadical,OPTIMAL,7,0.0007484,0.00528296,0.00603136,45.46094
c21_5_d2.col,21,105,8,X,,vary-width,x,False,False,315,1323.0,Cadical,OPTIMAL,7,0.000724673,0.00462129,0.00534596,45.33594
c21_6_d1.col,21,105,11,X,,vary-width,x,False,False,441,2940.0,Cadical,OPTIMAL,9,0.00126315,0.00238941,0.00365255,45.33203
c21_6_d2.col,21,105,11,X,,vary-width,x,False,False,441,2940.0,Cadical,OPTIMAL,9,0.000901234,0.0024844,0.00338563,45.39844
c21_7_d1.col,21,105,8,X,,vary-width,x,False,False,315,1323.0,Cadical,OPTIMAL,7,0.000713831,0.004467,0.00518083,45.80859
c21_7_d2.col,21,105,8,X,,vary-width,x,False,False,315,1323.0,Cadical,OPTIMAL,7,0.000735489,0.00427316,0.00500864,45.33594
c21_8_d1.col,21,105,11,X,,vary-width,x,False,False,441,2940.0,Cadical,OPTIMAL,9,0.00134748,0.00331061,0.00465809,45.27344
c21_8_d2.col,21,105,11,X,,vary-width,x,False,False,441,2940.0,Cadical,OPTIMAL,9,0.000866142,0.00245539,0.00332153,45.39844
c55_1_d1.col,55,362,8,X,,vary-width,x,False,False,825,4161.0,Cadical,OPTIMAL,7,0.00199526,0.00425455,0.00624981,45.82422
c55_2_d2.col,55,362,8,X,,vary-width,x,False,False,825,4161.0,Cadical,OPTIMAL,7,0.00138357,0.00407341,0.00545698,45.39844
GEOM100.col,100,547,64,2G,,,y,True,False,12800,62009.0,Cadical,OPTIMAL,50,0.0188508,0.39354,0.412391,66.68359
GEOM100a.col,100,992,91,2G,,,y,True,False,18200,129173.0,Cadical,OPTIMAL,66,0.0475554,207.267,207.314,133.42188
GEOM100b.col,100,1050,121,2G,,,y,True,False,24200,180451.0,Cadical,OPTIMAL,71,0.0533191,84.7638,84.8171,119.33594
GEOM110.col,110,638,64,2G,,,y,True,False,14080,70533.0,Cadical,OPTIMAL,50,0.0256125,0.463017,0.48863,68.88281
GEOM110a.col,110,1207,109,2G,,,y,True,False,23980,183924.0,Cadical,OPTIMAL,69,0.0512223,207.863,207.914,157.97266
GEOM110b.col,110,1256,121,2G,,,y,True,False,26620,210057.0,Cadical,OPTIMAL,77,0.0576069,246.099,246.156,157.71094
GEOM120.col,120,773,73,2G,,,y,True,False,17520,93150.0,Cadical,OPTIMAL,59,0.0272645,1.48763,1.51489,79.00781
GEOM120a.col,120,1434,109,2G,,,y,True,False,26160,211867.0,Cadical,OPTIMAL,82,0.0596537,139.095,139.155,130.28906
GEOM120b.col,120,1491,123,2G,,,y,True,False,29520,247234.0,Cadical,OPTIMAL,83,0.069154,2924.83,2924.9,295.50781
GEOM20.col,20,20,24,2G,,,y,True,False,960,2461.0,Cadical,OPTIMAL,21,0.00101873,0.000952593,0.00197133,45.45312
GEOM20a.col,20,37,24,2G,,,y,True,False,960,2889.0,Cadical,OPTIMAL,20,0.00118437,0.00146156,0.00264593,45.94141
GEOM20b.col,20,32,16,2G,,,y,True,False,640,1853.0,Cadical,OPTIMAL,13,0.000747523,0.000480476,0.001228,45.875
GEOM30.col,30,50,33,2G,,,y,True,False,1980,5761.0,Cadical,OPTIMAL,28,0.00210602,0.00300967,0.00511568,44.32422
GEOM30a.col,30,81,32,2G,,,y,True,False,1920,6583.0,Cadical,OPTIMAL,27,0.00244156,0.00373122,0.00617279,45.45312
GEOM30b.col,30,81,27,2G,,,y,True,False,1620,5458.0,Cadical,OPTIMAL,26,0.00226693,0.00135393,0.00362086,45.57812
GEOM40.col,40,78,33,2G,,,y,True,False,2640,8055.0,Cadical,OPTIMAL,28,0.00332369,0.00497852,0.00830221,45.44922
GEOM40a.col,40,146,50,2G,,,y,True,False,4000,15821.0,Cadical,OPTIMAL,37,0.0064591,0.022505,0.0289641,45.70312
GEOM40b.col,40,157,40,2G,,,y,True,False,3200,12961.0,Cadical,OPTIMAL,33,0.00510846,0.0131005,0.018209,45.45312
GEOM50.col,50,127,36,2G,,,y,True,False,3600,12173.0,Cadical,OPTIMAL,28,0.00372503,0.00424858,0.00797361,45.39062
GEOM50a.col,50,238,61,2G,,,y,True,False,6100,27269.0,Cadical,OPTIMAL,50,0.00759958,0.288683,0.296283,58.91406
GEOM50b.col,50,249,54,2G,,,y,True,False,5400,25197.0,Cadical,OPTIMAL,35,0.0065301,0.0640881,0.0706182,45.39062
GEOM60.col,60,185,36,2G,,,y,True,False,4320,15481.0,Cadical,OPTIMAL,33,0.00463464,0.00482532,0.00945996,44.76172
GEOM60a.col,60,339,61,2G,,,y,True,False,7320,35980.0,Cadical,OPTIMAL,50,0.00900901,0.247354,0.256363,61.25391
GEOM60b.col,60,366,63,2G,,,y,True,False,7560,39499.0,Cadical,OPTIMAL,41,0.010491,0.700505,0.710996,61.58984
GEOM70.col,70,267,44,2G,,,y,True,False,6160,24489.0,Cadical,OPTIMAL,38,0.0102474,0.0193697,0.0296171,45.45312
GEOM70a.col,70,459,72,2G,,,y,True,False,10080,53979.0,Cadical,OPTIMAL,61,0.0149163,1.13518,1.1501,68.73047
GEOM70b.col,70,488,76,2G,,,y,True,False,10640,60399.0,Cadical,OPTIMAL,47,0.0155752,1.33688,1.35246,65.3125
GEOM80.col,80,349,54,2G,,,y,True,False,8640,37167.0,Cadical,OPTIMAL,41,0.0152611,0.0648884,0.0801495,45.39062
GEOM80a.col,80,612,79,2G,,,y,True,False,12640,74909.0,Cadical,OPTIMAL,63,0.0209873,2.49607,2.51706,93.85547
GEOM80b.col,80,663,98,2G,,,y,True,False,15680,99375.0,Cadical,OPTIMAL,60,0.0330147,2.94452,2.97754,94.67969
GEOM90.col,90,441,54,2G,,,y,True,False,9720,43975.0,Cadical,OPTIMAL,46,0.016672,0.0716718,0.0883438,45.39062
GEOM90a.col,90,789,80,2G,,,y,True,False,14400,93451.0,Cadical,OPTIMAL,63,0.0283138,5.43713,5.46544,96.88281
GEOM90b.col,90,860,109,2G,,,y,True,False,19620,136581.0,Cadical,OPTIMAL,69,0.0394478,33.1581,33.1975,114.90625
c21_1_d1.col,21,105,8,2G,,,y,True,False,336,1534.0,Cadical,OPTIMAL,7,0.000373039,0.00127721,0.00165025,45.94141
c21_1_d2.col,21,105,8,2G,,,y,True,False,336,1534.0,Cadical,OPTIMAL,7,0.000588265,0.00168434,0.00227261,45.94141
c21_2_d1.col,21,105,11,2G,,,y,True,False,462,2122.0,Cadical,OPTIMAL,9,0.000827699,0.00189032,0.00271801,45.51562
c21_2_d2.col,21,105,11,2G,,,y,True,False,462,2122.0,Cadical,OPTIMAL,9,0.000846499,0.0020028,0.0028493,45.44922
c21_3_d1.col,21,105,8,2G,,,y,True,False,336,1534.0,Cadical,OPTIMAL,7,0.00058171,0.00183398,0.00241569,45.38672
c21_3_d2.col,21,105,8,2G,,,y,True,False,336,1534.0,Cadical,OPTIMAL,7,0.000408089,0.00141679,0.00182488,45.51562
c21_4_d1.col,21,105,11,2G,,,y,True,False,462,2122.0,Cadical,OPTIMAL,9,0.000767499,0.00163075,0.00239825,45.39062
c21_4_d2.col,21,105,11,2G,,,y,True,False,462,2122.0,Cadical,OPTIMAL,9,0.000820783,0.00174394,0.00256472,45.9375
c21_5_d1.col,21,105,8,2G,,,y,True,False,336,1534.0,Cadical,OPTIMAL,7,0.000573049,0.00160538,0.00217843,45.87891
c21_5_d2.col,21,105,8,2G,,,y,True,False,336,1534.0,Cadical,OPTIMAL,7,0.000576226,0.00172475,0.00230098,45.45312
c21_6_d1.col,21,105,11,2G,,,y,True,False,462,2122.0,Cadical,OPTIMAL,9,0.00053246,0.00168198,0.00221444,45.38672
c21_6_d2.col,21,105,11,2G,,,y,True,False,462,2122.0,Cadical,OPTIMAL,9,0.000833429,0.00227905,0.00311248,45.45312
c21_7_d1.col,21,105,8,2G,,,y,True,False,336,1534.0,Cadical,OPTIMAL,7,0.000575143,0.00173926,0.0023144,45.75
c21_7_d2.col,21,105,8,2G,,,y,True,False,336,1534.0,Cadical,OPTIMAL,7,0.000574043,0.00146635,0.00204039,45.51562
c21_8_d1.col,21,105,11,2G,,,y,True,False,462,2122.0,Cadical,OPTIMAL,9,0.000574731,0.001782,0.00235673,45.45312
c21_8_d2.col,21,105,11,2G,,,y,True,False,462,2122.0,Cadical,OPTIMAL,9,0.000834749,0.00225959,0.00309434,45.45312
c55_1_d1.col,55,362,8,2G,,,y,True,False,880,4712.0,Cadical,OPTIMAL,7,0.00112375,0.00295294,0.00407669,45.39062
c55_2_d2.col,55,362,8,2G,,,y,True,False,880,4712.0,Cadical,OPTIMAL,7,0.00171117,0.00432176,0.00603294,45.94141
GEOM100.col,100,547,64,2G,,,x,False,False,12800,62008.0,Cadical,OPTIMAL,50,0.0163908,0.320731,0.337122,67.58984
GEOM100a.col,100,992,91,2G,,,x,False,False,18200,129172.0,Cadical,OPTIMAL,66,0.0363995,166.309,166.345,138.66797
GEOM100b.col,100,1050,121,2G,,,x,False,False,24200,180450.0,Cadical,OPTIMAL,71,0.0523481,67.4602,67.5126,125.33984
GEOM110.col,110,638,64,2G,,,x,False,False,14080,70532.0,Cadical,OPTIMAL,50,0.0251301,0.367452,0.392582,70.51953
GEOM110a.col,110,1207,109,2G,,,x,False,False,23980,183923.0,Cadical,OPTIMAL,69,0.0510756,89.7137,89.7648,132.48828
GEOM110b.col,110,1256,121,2G,,,x,False,False,26620,210056.0,Cadical,OPTIMAL,77,0.0561256,368.418,368.474,190.03516
GEOM120.col,120,773,73,2G,,,x,False,False,17520,93149.0,Cadical,OPTIMAL,59,0.0264949,1.34454,1.37104,75.80859
GEOM120a.col,120,1434,109,2G,,,x,False,False,26160,211866.0,Cadical,OPTIMAL,82,0.061171,144.21,144.272,136.48438
GEOM120b.col,120,1491,123,2G,,,x,False,False,29520,247233.0,Cadical,OPTIMAL,83,0.0679911,3004.26,3004.32,292.42969
GEOM20.col,20,20,24,2G,,,x,False,False,960,2460.0,Cadical,OPTIMAL,21,0.00101205,0.00126632,0.00227837,45.34375
GEOM20a.col,20,37,24,2G,,,x,False,False,960,2888.0,Cadical,OPTIMAL,20,0.0011317,0.00167907,0.00281076,45.33984
GEOM20b.col,20,32,16,2G,,,x,False,False,640,1852.0,Cadical,OPTIMAL,13,0.000767642,0.000728367,0.00149601,45.33594
GEOM30.col,30,50,33,2G,,,x,False,False,1980,5760.0,Cadical,OPTIMAL,28,0.00228335,0.00461704,0.00690039,45.39844
GEOM30a.col,30,81,32,2G,,,x,False,False,1920,6582.0,Cadical,OPTIMAL,27,0.00208004,0.00280114,0.00488118,45.82812
